hotel,QUANTIFIER,aspect,count,mean,median,std,min,max
viale_cataratas,T50,Café da manhã,250,0.12005437493068677,0.09394759175493525,0.09558819985749463,0.0001667449266675,0.4718464562377154
viale_cataratas,T50,Experiência,250,0.0731400422888859,0.0587891030602805,0.05977295652702336,0.0,0.2395740905057675
viale_cataratas,T50,Quarto,250,0.06619464504152858,0.04541140894620415,0.05906418200625357,0.0,0.2743440408570403
viale_cataratas,T50,Restaurante/Bar,250,0.10780369171551044,0.08292300386167935,0.08696737038574598,0.0,0.5330664108876864
viale_cataratas,T50,Áreas comuns,250,0.10306674528645263,0.08355910523195956,0.07452401068240232,0.0,0.3463430360132696
viale_cataratas,X_method,Atendimento da equipe,250,0.017599321023976763,0.015997429341539297,0.013289638230938405,0.0,0.0773437253805527
viale_cataratas,X_method,Café da manhã,250,0.08837118360530823,0.07132988998068365,0.06860983690717908,0.0007418605302204,0.5104927773578567
viale_cataratas,X_method,Experiência,250,0.01378136645962725,0.012921472937000751,0.009292399882748466,0.0,0.0383318544809227
viale_cataratas,X_method,Quarto,250,0.0473098814026166,0.039135247584762056,0.03959970703476082,0.0,0.2525120254151946
viale_cataratas,X_method,Restaurante/Bar,250,0.07845122114173406,0.0617298894839331,0.05874646192723033,0.0,0.2553565235407781
viale_cataratas,X_method,Áreas comuns,250,0.05532347993270847,0.048258660349503796,0.042959907164177934,0.0,0.2560648195832046
viale_tower,ACC,Atendimento da equipe,250,0.04262252476583047,0.03645945869971835,0.03478930014027087,0.0,0.2355525313258488
viale_tower,ACC,Café da manhã,250,0.05580049560025346,0.0515526586033775,0.03969539513966533,0.0,0.2255825553064675
viale_tower,ACC,Experiência,250,0.09840033470609043,0.0812247557003257,0.07741616271749825,0.0,0.3930482294840811
viale_tower,ACC,Localização,250,0.09259286437652665,0.07891018150916845,0.07139544637911832,0.0002838155431334,0.3767935150638004
viale_tower,ACC,Quarto,250,0.04726103146338376,0.04271716762741985,0.03799113359610146,0.0,0.1989716860148241
viale_tower,ACC,Áreas comuns,250,0.049350864569073095,0.0450562888108335,0.03335683885808298,0.0,0.1770278948853236
viale_tower,CC,Atendimento da equipe,250,0.04514924382976325,0.04101309945465785,0.03261758155599437,0.000210828132906,0.1934896272558609
viale_tower,CC,Café da manhã,250,0.06240274477672709,0.04803702731092425,0.05069341450399488,0.0,0.2555357142857143
viale_tower,CC,Experiência,250,0.16661592892277116,0.1408,0.11912652075600345,6.938893903907228e-18,0.4641860465116278
viale_tower,CC,Localização,250,0.1511406533920242,0.11838849003933699,0.11179099601372634,0.0,0.4516678395496128
viale_tower,CC,Quarto,250,0.06357093713394786,0.05628856193640245,0.042831613867151716,0.0,0.2580825818699573
viale_tower,CC,Áreas comuns,250,0.039129989487508274,0.03419624892210405,0.029864608874149625,0.0001437194596148,0.1758953722334004
viale_tower,DyS,Atendimento da equipe,250,0.04037539180188038,0.0404348173255186,0.026429844064463217,4.418419244392805e-05,0.145960342459965
viale_tower,DyS,Café da manhã,250,0.040543078525845835,0.032948221391767396,0.03320953211144532,4.385626289058007e-05,0.196699705424177
viale_tower,DyS,Experiência,250,0.0484542063210703,0.0405286793542574,0.03649017992228856,4.366134616666517e-05,0.1744308635277394
viale_tower,DyS,Localização,250,0.07735822823297732,0.06544000201466196,0.06450444606937739,0.0002543457325003,0.4183119961557788
viale_tower,DyS,Quarto,250,0.03443147231598905,0.027877773057840498,0.03102300988807072,4.4293368500926975e-05,0.159664368686881
viale_tower,DyS,Áreas comuns,250,0.019741438829088364,0.01445284854677635,0.019133466854902685,1.389255308116566e-05,0.1334436852336745
viale_tower,EMQ,Atendimento da equipe,250,0.029323178942709596,0.02387637728230095,0.023751243728002136,5.839151644843055e-12,0.1214225762051673
viale_tower,EMQ,Café da manhã,250,0.10331520541394042,0.10225888822461225,0.05709448657495226,5.85843613204462e-12,0.3676579857504328
viale_tower,EMQ,Experiência,250,0.07549610932361331,0.0577004668085721,0.062066964564145406,4.2422276629039406e-11,0.3165070050253302
viale_tower,EMQ,Localização,250,0.18255307900338644,0.16873753378463854,0.1192428491729074,0.001597730362159,0.5072894191504926
viale_tower,EMQ,Quarto,250,0.06492498260094216,0.06597601635355205,0.04630870097883533,1.4413678521346326e-08,0.2880455594554408
viale_tower,EMQ,Áreas comuns,250,0.15027423355511665,0.14849269877995225,0.06323379182109497,0.0,0.3805181836653115
viale_tower,FM,Atendimento da equipe,250,0.04937410576466831,0.04318523548287505,0.03794131298148531,0.0,0.1967947170923389
viale_tower,FM,Café da manhã,250,0.04862809741376453,0.0401785714285714,0.03982259911512501,0.0,0.1943398779521447
viale_tower,FM,Experiência,250,0.07155259855557076,0.06294389597448274,0.055038263078847016,0.0,0.3532655877504344
viale_tower,FM,Localização,250,0.2133041637935545,0.183911841268839,0.14799968769366523,0.000179236516277,0.6910952494706437
viale_tower,FM,Quarto,250,0.0616394727469967,0.05261903048179,0.04469190152008214,0.0,0.284214993064811
viale_tower,FM,Áreas comuns,250,0.06894812642361292,0.05531823088003945,0.058594894893493156,0.0,0.2696350867212733
viale_tower,GPAC,Atendimento da equipe,250,0.041302307401162114,0.0370584575130029,0.03215476318648188,0.0,0.181193459209988
viale_tower,GPAC,Café da manhã,250,0.06493867682233238,0.04650862191921485,0.10705084856757378,0.0,0.984375
viale_tower,GPAC,Experiência,250,0.0877964058885132,0.07376881767761245,0.0684673143051509,0.0,0.2992964169381107
viale_tower,GPAC,Localização,250,0.09401225242898345,0.0786145980044905,0.0735906217443665,0.0005110987219839,0.4155071088689057
viale_tower,GPAC,Quarto,250,0.04523922774900967,0.0372580052745097,0.034165782374756135,0.0,0.1692095620223108
viale_tower,GPAC,Áreas comuns,250,0.052004947007029644,0.046618694436013006,0.035182542175065355,0.0,0.2128376537603103
viale_tower,HDy,Atendimento da equipe,250,0.028000134930005013,0.022870635857648848,0.023884225881790438,0.0,0.1730477314892898
viale_tower,HDy,Café da manhã,250,0.037851428571428536,0.027622767857142752,0.03324912424076991,0.0,0.1744754464285712
viale_tower,HDy,Experiência,250,0.050313599999999944,0.0384499999999999,0.04382544206884992,0.0,0.193
viale_tower,HDy,Localização,250,0.07198365939479238,0.058865235749472195,0.058716931121904736,0.0,0.3301266713581984
viale_tower,HDy,Quarto,250,0.026854791172282816,0.0211010915994304,0.02377231193971395,0.0,0.163330564784053
viale_tower,HDy,Áreas comuns,250,0.020648252371371023,0.01565428283989645,0.02078981497210924,0.0,0.1433709399252659
viale_tower,MAX,Atendimento da equipe,250,0.05423599325402665,0.049005832343540195,0.0320918327515666,0.0,0.2306012596036103
viale_tower,MAX,Café da manhã,250,0.050967705905028964,0.0401785714285714,0.04181929290440425,0.0,0.2284521916874858
viale_tower,MAX,Experiência,250,0.07598377679696727,0.05968515566391595,0.06392827993296234,0.0,0.3709148866608543
viale_tower,MAX,Localização,250,0.0850368116657365,0.0692691425847312,0.06856115105739961,0.0007321059680823,0.3678948574070136
viale_tower,MAX,Quarto,250,0.045672584965473294,0.0373328188361556,0.03946250045778422,0.0,0.258234586223801
viale_tower,MAX,Áreas comuns,250,0.03874691045260671,0.04037121192325145,0.02240136574764326,0.0,0.1210775396178725
viale_tower,MS,Atendimento da equipe,250,0.04676577122647418,0.044650715283408554,0.028149804352076677,0.0,0.1498244885892092
viale_tower,MS,Café da manhã,250,0.046697535480030625,0.03555232426492265,0.0392476928080343,0.0,0.186205782988871
viale_tower,MS,Experiência,250,0.07168654464588399,0.0578344919426213,0.057099272903713756,0.0,0.2999999999999999
viale_tower,MS,Localização,250,0.13077348816070522,0.1031983991224293,0.10986710262115816,0.0,0.5773983867885395
viale_tower,MS,Quarto,250,0.03766086085914829,0.03133562787014865,0.030818595708749008,0.0,0.1876456376817822
viale_tower,MS,Áreas comuns,250,0.03010421383840488,0.0275174397658052,0.023544277677504485,0.0,0.1101917742017928
viale_tower,MS2,Atendimento da equipe,250,0.04473453369369911,0.0417891802272113,0.027070635098113034,0.0,0.1279955973698594
viale_tower,MS2,Café da manhã,250,0.04309828515673952,0.03513888747892825,0.036978741932383416,0.0,0.2062620578778134
viale_tower,MS2,Experiência,250,0.07720459159453048,0.05933539412673875,0.06855830933753393,0.0,0.3204266050225912
viale_tower,MS2,Localização,250,0.12187676613502732,0.08690622575850485,0.1036349862800385,0.0001451838476807,0.4715442286179151
viale_tower,MS2,Quarto,250,0.039110474232340375,0.03045441387966245,0.03665790223748874,0.0,0.256756305213662
viale_tower,MS2,Áreas comuns,250,0.0271972792882981,0.023002002945400953,0.02259218952567,0.0,0.1539407875826386
viale_tower,PACC,Atendimento da equipe,250,0.04847347158790498,0.04614345773869705,0.028581088372494463,0.0,0.1767748351242575
viale_tower,PACC,Café da manhã,250,0.04708413026390413,0.0401015564379204,0.03913771177296525,0.0,0.22314203660191
viale_tower,PACC,Experiência,250,0.07492277867476083,0.059717600777326504,0.062181147247557494,0.0002801092640976,0.3202468658466473
viale_tower,PACC,Localização,250,0.1377279609853156,0.11097491815294065,0.11372000865821871,1.704780569719566e-05,0.5803984658005518
viale_tower,PACC,Quarto,250,0.04156438854156687,0.0360045297461855,0.03278337054479822,9.767303376342906e-05,0.192308229030596
viale_tower,PACC,Áreas comuns,250,0.03238263345947577,0.0282015893321657,0.022180637093433084,0.0,0.1128677295811315
viale_tower,PCC,Atendimento da equipe,250,0.055450160904478046,0.05473876990941415,0.03541204274705158,5.189511863712415e-05,0.1505570453525047
viale_tower,PCC,Café da manhã,250,0.09896000179584474,0.09054587757322691,0.06649217909697229,0.0013759541019642,0.3144869288807144
viale_tower,PCC,Experiência,250,0.14601349489807441,0.13137405452069761,0.10374164115779785,0.0006689739097673,0.4083152321375998
viale_tower,PCC,Localização,250,0.2171306161631095,0.1856662590391133,0.15353720567548157,3.708862682624825e-05,0.6612099382488388
viale_tower,PCC,Quarto,250,0.10670122604914732,0.10279706172712505,0.06364896127238265,0.0017348944464285,0.2724119305657042
viale_tower,PCC,Áreas comuns,250,0.06187014447911896,0.055607226382424504,0.041705038669496465,0.0004049594257927,0.2042796847033743
viale_tower,PWK,Atendimento da equipe,250,0.0411048068814302,0.035199865069994896,0.030624929326093914,0.0001686625063248,0.2347782088041827
viale_tower,PWK,Café da manhã,250,0.06438654559508188,0.045958806818181694,0.07007093982599515,0.0004565746753246,0.5
viale_tower,PWK,Experiência,250,0.15390405540844662,0.13129032258064505,0.10776659720556925,0.0,0.4097297297297297
viale_tower,PWK,Localização,250,0.15135064036288104,0.12656991812704887,0.11284512659904826,0.0,0.5
viale_tower,PWK,Quarto,250,0.06421561385382867,0.0563163654910072,0.04248537522799727,0.0003028285246761,0.2110109159943046
viale_tower,PWK,Áreas comuns,250,0.0439370307771278,0.033358113877374,0.052431620424515143,0.0003752674778831,0.5
viale_tower,SMM,Atendimento da equipe,250,0.050140039474181074,0.04652583899747105,0.03144536806347172,0.0,0.1662521436281226
viale_tower,SMM,Café da manhã,250,0.043212927108527616,0.03534742708278575,0.035995186361931636,0.0,0.1901700392721473
viale_tower,SMM,Experiência,250,0.07211681450605052,0.06348767403369104,0.058515460643046475,0.0,0.3287669110216884
viale_tower,SMM,Localização,250,0.13328758063180712,0.10657681392415165,0.10424868011403174,0.0005442246604729,0.414568148149786
viale_tower,SMM,Quarto,250,0.03772927843165195,0.032543257838008904,0.03025423550452861,0.0,0.1481241670123534
viale_tower,SMM,Áreas comuns,250,0.028741303405953624,0.02325984824818475,0.021820705364996886,0.0,0.1106621981620096
viale_tower,SORD,Atendimento da equipe,250,0.047298903693708816,0.0451340866925282,0.027961584255710076,0.0,0.1633327711249788
viale_tower,SORD,Café da manhã,250,0.04721303571428567,0.0395758928571428,0.03861918068601428,0.0,0.2270089285714286
viale_tower,SORD,Experiência,250,0.07287679999999996,0.06,0.058000112361059966,0.0,0.2692
viale_tower,SORD,Localização,250,0.10844280084447565,0.08744546094299785,0.08961166693234975,0.0,0.4717241379310344
viale_tower,SORD,Quarto,250,0.040891480778357796,0.0322603227337446,0.03642333537001689,0.0,0.2183151400094921
viale_tower,SORD,Áreas comuns,250,0.027462374245472813,0.02340543259557345,0.021197874681479927,0.0,0.0948375970106352
viale_tower,T50,Atendimento da equipe,250,0.07323816789271329,0.0607185022769437,0.06270045246348337,0.0,0.3438224113548789
viale_tower,T50,Café da manhã,250,0.16041406368755656,0.1397168778801844,0.12122768223575905,0.0,0.5845299539170508
viale_tower,T50,Experiência,250,0.09711195505231308,0.0757279860505666,0.08241906204143117,0.0,0.5216216216216216
viale_tower,T50,Localização,250,0.26383691778789325,0.24494310161229443,0.18141550411514837,0.0,0.8390955387923937
viale_tower,T50,Quarto,250,0.10689698919360463,0.0973356723736773,0.07924377807900335,0.0,0.3482277611780425
viale_tower,T50,Áreas comuns,250,0.08378477586498137,0.0692328574622336,0.07187497900749384,0.0,0.4296062086806553
viale_tower,X_method,Atendimento da equipe,250,0.0524682495015464,0.04937943165181645,0.03034239251631056,0.0,0.1952006535449806
viale_tower,X_method,Café da manhã,250,0.05211862198015355,0.04157309158046185,0.04022895005294778,0.0,0.1953861003861002
viale_tower,X_method,Experiência,250,0.0941628089493091,0.07093804143585736,0.07878806570043798,0.0,0.4146645842992752
viale_tower,X_method,Localização,250,0.1481591523099032,0.13647174299883646,0.10777466532987956,0.0015852991042226,0.4940804953120224
viale_tower,X_method,Quarto,250,0.04372165344170863,0.03780463313611965,0.033271233150127616,0.0,0.1616699232456044
viale_tower,X_method,Áreas comuns,250,0.038596776107441326,0.03459980627187275,0.02834181358661261,0.0,0.1629127228325059
